epoch,loss,acc_th0.20,acc_th0.25,acc_th0.30,acc_th0.35,acc_th0.40,acc_th0.45,acc_th0.50,acc_th0.55,acc_th0.60,acc_th0.65,acc_th0.70,auc,psnr,ssim,mse,lpips,clip
89000,0.06858,0.4767,0.4773,0.4782,0.4736,0.4883,0.4938,0.4701,0.4815,0.4558,0.4667,0.4651,0.5452,2.52,0.0652,0.559184,0.1724,0.3000
89200,0.01586,0.5045,0.4760,0.4884,0.4826,0.4943,0.4978,0.4735,0.4652,0.4908,0.4905,0.4829,0.5461,2.48,0.0645,0.565122,0.1151,0.3000
89400,0.00759,0.4763,0.4896,0.4826,0.4843,0.5034,0.4840,0.4846,0.4792,0.4803,0.4802,0.4631,0.5413,3.37,0.0601,0.460492,0.1883,0.3000
89600,0.14389,0.4859,0.5044,0.4812,0.4689,0.4699,0.5021,0.4695,0.4647,0.4612,0.4919,0.4579,0.5090,1.72,0.0402,0.673425,0.2813,0.3000
89800,0.05926,0.4791,0.4968,0.5050,0.4815,0.4801,0.4786,0.4779,0.4620,0.4688,0.4609,0.4595,0.5431,4.05,0.0933,0.393361,0.2053,0.3000
90000,0.03198,0.4978,0.4758,0.4741,0.5027,0.4692,0.4724,0.4852,0.4872,0.4854,0.4566,0.4562,0.5344,2.38,0.0612,0.577799,0.1962,0.3000
90200,0.07400,0.4766,0.5094,0.5029,0.4804,0.4804,0.4993,0.4824,0.4724,0.4707,0.4537,0.4786,0.5247,1.55,0.0736,0.699536,0.1843,0.3000
90400,0.02717,0.4787,0.4949,0.4818,0.4915,0.4711,0.4839,0.4834,0.4613,0.4825,0.4573,0.4864,0.5162,1.60,0.0587,0.692579,0.2195,0.3000
90600,0.06720,0.4899,0.4923,0.5053,0.4897,0.5017,0.4951,0.4637,0.4904,0.4696,0.4537,0.4523,0.5271,2.03,0.0744,0.626661,0.2078,0.3000
90800,0.02692,0.4861,0.4743,0.4996,0.4749,0.4821,0.4878,0.4886,0.4743,0.4772,0.4741,0.4560,0.5171,0.73,0.0724,0.844798,0.2238,0.3000
91000,0.06800,0.5083,0.4906,0.4749,0.4993,0.4946,0.4798,0.4876,0.4897,0.4660,0.4563,0.4589,0.5458,3.73,0.1253,0.423586,0.1999,0.3000
91200,0.02047,0.5020,0.4967,0.4820,0.4967,0.4943,0.4854,0.4629,0.4768,0.4688,0.4745,0.4741,0.5324,1.18,0.1024,0.761842,0.2153,0.3000
91400,0.04389,0.5112,0.5111,0.4777,0.4765,0.4862,0.4642,0.4628,0.4930,0.4752,0.4568,0.4562,0.5460,1.65,0.0948,0.684244,0.1722,0.3000
91600,0.04865,0.5116,0.5101,0.4791,0.4905,0.4838,0.4829,0.4741,0.4729,0.4672,0.4641,0.4855,0.5156,4.86,0.1057,0.326347,0.2119,0.3000
91800,0.07476,0.5015,0.5110,0.4955,0.4981,0.4721,0.4883,0.4856,0.4880,0.4648,0.4610,0.4863,0.5310,2.37,0.0762,0.579361,0.2176,0.3000
92000,0.02041,0.4853,0.4857,0.4979,0.4755,0.4816,0.4650,0.4733,0.4858,0.4615,0.4866,0.4815,0.5287,3.89,0.0812,0.408632,0.1586,0.3000
92200,0.04356,0.4835,0.4990,0.4801,0.5012,0.4795,0.4944,0.4917,0.4867,0.4817,0.4542,0.4572,0.5035,2.95,0.0808,0.506521,0.2347,0.3000
92400,0.02515,0.5014,0.4911,0.5080,0.5011,0.4920,0.4991,0.4832,0.4826,0.4647,0.4567,0.4601,0.5152,3.14,0.1022,0.485486,0.2094,0.3000
92600,0.03428,0.5064,0.4907,0.4966,0.4961,0.4891,0.4958,0.4871,0.4884,0.4933,0.4856,0.4881,0.5049,3.70,0.0615,0.427027,0.1981,0.3000
92800,0.03475,0.4937,0.4912,0.5067,0.5039,0.5016,0.4963,0.4901,0.4717,0.4809,0.4762,0.4666,0.5150,1.02,0.0679,0.791372,0.2031,0.3000
93000,0.08276,0.4772,0.4837,0.4962,0.4823,0.4732,0.4677,0.4794,0.4682,0.4652,0.4634,0.4871,0.5139,3.05,0.0748,0.495161,0.1779,0.3000
93200,0.02589,0.4954,0.5032,0.5099,0.5005,0.4876,0.4978,0.4883,0.4605,0.4783,0.4738,0.4694,0.5319,1.47,0.1058,0.712672,0.1954,0.3000
93400,0.07343,0.4988,0.4943,0.4768,0.4676,0.5045,0.4983,0.4728,0.4910,0.4551,0.4526,0.4724,0.5456,2.67,0.0473,0.541095,0.2073,0.3000
93600,0.02267,0.4985,0.4752,0.5098,0.4691,0.4857,0.4978,0.4952,0.4668,0.4611,0.4774,0.4556,0.4980,2.43,0.0978,0.571219,0.1958,0.3000
93800,0.04644,0.5088,0.4954,0.4937,0.4787,0.4777,0.5003,0.4600,0.4709,0.4732,0.4717,0.4662,0.5099,3.60,0.1012,0.436998,0.1305,0.3000
94000,0.04673,0.5134,0.4730,0.4833,0.4740,0.4927,0.4902,0.4633,0.4733,0.4558,0.4847,0.4643,0.5266,1.76,0.0578,0.667242,0.1661,0.3000
94200,0.09884,0.4925,0.4823,0.4918,0.4868,0.4974,0.4922,0.4948,0.4857,0.4561,0.4712,0.4665,0.5292,2.24,0.0896,0.596970,0.2088,0.3000
94400,0.02845,0.4758,0.5050,0.5044,0.4846,0.4692,0.4838,0.4897,0.4639,0.4833,0.4613,0.4686,0.5217,1.66,0.0721,0.682435,0.2177,0.3000
94600,0.02452,0.4904,0.4882,0.4926,0.4689,0.4838,0.4931,0.4944,0.4660,0.4577,0.4633,0.4884,0.5447,1.91,0.0638,0.643727,0.1915,0.3000
94800,0.03583,0.5017,0.4829,0.4910,0.4866,0.4790,0.4950,0.4658,0.4611,0.4579,0.4870,0.4566,0.4936,3.62,0.0934,0.434915,0.1387,0.3000
95000,0.03357,0.5007,0.4773,0.4797,0.5033,0.4730,0.4942,0.4708,0.4692,0.4924,0.4719,0.4589,0.5344,1.65,0.0723,0.683971,0.2132,0.3000
95200,0.05048,0.5144,0.4910,0.5040,0.4744,0.4763,0.4829,0.4641,0.4946,0.4897,0.4819,0.4716,0.5143,1.83,0.0835,0.655914,0.1779,0.3000
95400,0.06892,0.4815,0.4866,0.4944,0.4911,0.4705,0.4839,0.4649,0.4828,0.4827,0.4654,0.4613,0.5125,3.93,0.0783,0.404311,0.1458,0.3000
95600,0.01740,0.4963,0.4806,0.5062,0.4877,0.4802,0.4665,0.4871,0.4796,0.4805,0.4543,0.4598,0.5327,1.44,0.0676,0.717074,0.2094,0.3000
95800,0.03661,0.4907,0.4971,0.5093,0.4737,0.4668,0.4784,0.4811,0.4723,0.4823,0.4706,0.4802,0.5110,3.80,0.1189,0.416612,0.2138,0.3000
96000,0.02471,0.5081,0.5038,0.4859,0.4754,0.4702,0.4706,0.4925,0.4577,0.4771,0.4788,0.4533,0.5275,3.62,0.1178,0.434954,0.2050,0.3000
96200,0.03588,0.4993,0.4779,0.5021,0.4763,0.4656,0.4821,0.4750,0.4711,0.4883,0.4924,0.4886,0.5183,2.93,0.1209,0.509452,0.1359,0.3000
96400,0.07494,0.5015,0.4837,0.4993,0.4677,0.5012,0.4960,0.4923,0.4819,0.4691,0.4542,0.4702,0.5310,2.73,0.0728,0.533796,0.2097,0.3000
96600,0.02736,0.4925,0.4882,0.4841,0.4712,0.5050,0.4940,0.4962,0.4660,0.4829,0.4889,0.4632,0.5130,1.26,0.0827,0.747591,0.2114,0.3000
96800,0.02636,0.4802,0.4940,0.4849,0.4758,0.4869,0.4707,0.4645,0.4655,0.4738,0.4883,0.4852,0.5319,1.83,0.0824,0.655681,0.2177,0.3000
97000,0.09027,0.4807,0.4961,0.4797,0.4763,0.4775,0.4897,0.4899,0.4676,0.4768,0.4688,0.4544,0.5194,1.97,0.0812,0.635674,0.1504,0.3000
97200,0.04303,0.5115,0.4990,0.4741,0.5066,0.4820,0.4816,0.4671,0.4756,0.4693,0.4555,0.4678,0.5431,3.66,0.1066,0.430863,0.1701,0.3000
97400,0.03104,0.5005,0.5035,0.4902,0.4851,0.4895,0.4932,0.4619,0.4669,0.4815,0.4540,0.4591,0.5337,3.77,0.1255,0.419946,0.2823,0.3000
97600,0.01657,0.4923,0.5058,0.5053,0.4939,0.4913,0.4680,0.4729,0.4668,0.4874,0.4750,0.4685,0.5382,2.28,0.1067,0.590898,0.2239,0.3000
97800,0.04880,0.5090,0.4880,0.4889,0.4750,0.5042,0.4950,0.4841,0.4905,0.4918,0.4764,0.4592,0.5126,1.54,0.0900,0.701230,0.1703,0.3000
98000,0.01945,0.4940,0.5062,0.5098,0.4714,0.4939,0.4920,0.4798,0.4616,0.4574,0.4814,0.4898,0.5316,4.09,0.1016,0.390160,0.2466,0.3000
98200,0.05290,0.5121,0.4952,0.4751,0.4820,0.4942,0.4787,0.4769,0.4793,0.4927,0.4810,0.4687,0.5243,3.17,0.0795,0.482061,0.1765,0.3000
98400,0.06922,0.4956,0.5045,0.5046,0.4699,0.5007,0.4750,0.4907,0.4646,0.4823,0.4607,0.4512,0.5028,2.53,0.0803,0.558761,0.2264,0.3000
98600,0.03620,0.4816,0.5099,0.4720,0.4821,0.4888,0.4808,0.4955,0.4856,0.4873,0.4896,0.4551,0.5348,2.05,0.0461,0.624412,0.2614,0.3000
98800,0.03258,0.4976,0.4973,0.4769,0.4863,0.4673,0.4912,0.4867,0.4875,0.4592,0.4804,0.4630,0.5059,1.76,0.0723,0.667155,0.2490,0.3000
99000,0.05095,0.4751,0.4928,0.4809,0.4907,0.4704,0.4746,0.4759,0.4970,0.4924,0.4655,0.4517,0.5006,3.60,0.0826,0.436602,0.2157,0.3000
99200,0.02707,0.5141,0.4862,0.4772,0.4743,0.4876,0.4772,0.4858,0.4886,0.4650,0.4657,0.4605,0.5347,0.98,0.0933,0.798342,0.1953,0.3000
99400,0.05802,0.4768,0.4840,0.4869,0.5063,0.4973,0.4739,0.4600,0.4612,0.4725,0.4700,0.4772,0.5295,3.98,0.0888,0.399893,0.1072,0.3000
99600,0.05749,0.5023,0.4971,0.4949,0.4876,0.4920,0.4651,0.4895,0.4858,0.4914,0.4743,0.4683,0.5209,2.20,0.0619,0.602994,0.2151,0.3000
99800,0.07389,0.5010,0.4744,0.4944,0.4975,0.4681,0.4819,0.4752,0.4799,0.4631,0.4653,0.4840,0.5164,2.25,0.0790,0.595427,0.1622,0.3000
99999,0.02410,0.5094,0.5072,0.4935,0.4729,0.4928,0.5014,0.4621,0.4838,0.4874,0.4837,0.4744,0.5484,2.69,0.0503,0.537820,0.1719,0.3000
